Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-09-08 00:00:00-04:00,241.77999877929688,250.4499969482422,241.39999389648438,248.77999877929688,2214500,0.0,0.0
2025-09-09 00:00:00-04:00,249.27999877929688,250.0,247.27000427246094,247.86000061035156,997500,0.0,0.0
2025-09-10 00:00:00-04:00,248.5800018310547,248.5800018310547,243.4600067138672,244.0399932861328,1116400,0.0,0.0
2025-09-11 00:00:00-04:00,246.07000732421875,248.0,244.88999938964844,246.5399932861328,976800,0.0,0.0
2025-09-12 00:00:00-04:00,245.97000122070312,248.3000030517578,244.02999877929688,246.25999450683594,1001700,0.0,0.0
2025-09-15 00:00:00-04:00,246.25,250.25,245.9199981689453,247.25,1333400,0.0,0.0
2025-09-16 00:00:00-04:00,247.5399932861328,250.9600067138672,246.72000122070312,247.72999572753906,1764100,0.0,0.0
2025-09-17 00:00:00-04:00,248.0,251.1999969482422,245.6999969482422,250.52000427246094,1690900,0.0,0.0
2025-09-18 00:00:00-04:00,251.08999633789062,252.61000061035156,249.11000061035156,249.74000549316406,2167000,0.0,0.0
2025-09-19 00:00:00-04:00,251.9600067138672,252.39999389648438,247.80999755859375,250.85000610351562,3620100,0.0,0.0
2025-09-22 00:00:00-04:00,249.38999938964844,255.3300018310547,249.38999938964844,251.63999938964844,1609300,0.0,0.0
2025-09-23 00:00:00-04:00,251.63999938964844,254.1199951171875,250.83999633789062,251.27999877929688,1572700,0.0,0.0
2025-09-24 00:00:00-04:00,253.05999755859375,253.05999755859375,239.4600067138672,244.1199951171875,2075900,0.0,0.0
2025-09-25 00:00:00-04:00,244.08999633789062,246.1300048828125,242.6199951171875,245.11000061035156,1188900,0.0,0.0
2025-09-26 00:00:00-04:00,246.32000732421875,258.1000061035156,245.49000549316406,256.1199951171875,3480600,0.0,0.0
2025-09-29 00:00:00-04:00,257.57000732421875,261.4700012207031,254.5500030517578,259.9599914550781,2670900,0.0,0.0
2025-09-30 00:00:00-04:00,259.70001220703125,261.1499938964844,256.1600036621094,258.3599853515625,1986500,0.0,0.0
2025-10-01 00:00:00-04:00,256.69000244140625,258.4200134277344,253.1999969482422,255.39999389648438,1626100,0.0,0.0
2025-10-02 00:00:00-04:00,255.39999389648438,257.3299865722656,252.5500030517578,256.94000244140625,1366000,0.0,0.0
2025-10-03 00:00:00-04:00,256.6700134277344,261.0899963378906,255.50999450683594,257.67999267578125,1728200,0.0,0.0
2025-10-06 00:00:00-04:00,258.6499938964844,259.9599914550781,256.1000061035156,256.9800109863281,1399800,0.0,0.0
2025-10-07 00:00:00-04:00,257.5,261.0899963378906,257.5,260.5,1383200,0.0,0.0
2025-10-08 00:00:00-04:00,261.1099853515625,262.19000244140625,255.57000732421875,258.07000732421875,1332900,0.0,0.0
2025-10-09 00:00:00-04:00,259.3399963378906,259.3800048828125,255.86000061035156,256.69000244140625,923300,0.0,0.0
2025-10-10 00:00:00-04:00,256.0899963378906,258.1400146484375,250.9499969482422,251.97000122070312,1350300,0.0,0.0
2025-10-13 00:00:00-04:00,253.3000030517578,257.4200134277344,251.5,256.67999267578125,931200,0.0,0.0
2025-10-14 00:00:00-04:00,256.989990234375,260.7300109863281,254.5500030517578,257.7200012207031,900000,0.0,0.0
2025-10-15 00:00:00-04:00,259.4200134277344,264.7900085449219,259.3800048828125,261.5,1325300,0.0,0.0
2025-10-16 00:00:00-04:00,262.7200012207031,264.3399963378906,257.5400085449219,259.2300109863281,1327000,0.0,0.0
2025-10-17 00:00:00-04:00,259.2300109863281,263.0,258.2200012207031,261.3500061035156,1001800,0.0,0.0
2025-10-20 00:00:00-04:00,262.2200012207031,262.95001220703125,260.3699951171875,262.2900085449219,1340100,0.0,0.0
2025-10-21 00:00:00-04:00,261.2900085449219,262.20001220703125,258.3299865722656,260.2799987792969,916000,0.0,0.0
2025-10-22 00:00:00-04:00,261.0,261.05999755859375,254.94000244140625,255.55999755859375,1590400,0.0,0.0
2025-10-23 00:00:00-04:00,255.33999633789062,256.989990234375,254.25,254.52999877929688,1042000,0.0,0.0
2025-10-24 00:00:00-04:00,255.9499969482422,258.0299987792969,254.39999389648438,255.1199951171875,957400,0.0,0.0
2025-10-27 00:00:00-04:00,256.2900085449219,257.010009765625,252.14999389648438,254.27000427246094,1318200,0.0,0.0
2025-10-28 00:00:00-04:00,254.63999938964844,256.20001220703125,251.41000366210938,251.57000732421875,1455600,0.0,0.0
2025-10-29 00:00:00-04:00,250.1199951171875,252.75,249.24000549316406,251.72999572753906,1520300,0.0,0.0
2025-10-30 00:00:00-04:00,251.4600067138672,255.97999572753906,250.0,252.77999877929688,1264900,0.0,0.0
2025-10-31 00:00:00-04:00,253.16000366210938,257.0899963378906,253.16000366210938,256.3699951171875,1411100,0.0,0.0
2025-11-03 00:00:00-05:00,257.75,257.75,251.3300018310547,255.64999389648438,1513300,0.0,0.0
2025-11-04 00:00:00-05:00,256.05999755859375,256.05999755859375,250.3300018310547,252.42999267578125,1818500,0.0,0.0
2025-11-05 00:00:00-05:00,253.7100067138672,256.2699890136719,249.99000549316406,254.75999450683594,2309400,0.0,0.0
2025-11-06 00:00:00-05:00,253.08999633789062,256.9200134277344,252.0399932861328,252.39999389648438,3324700,0.0,0.0
2025-11-07 00:00:00-05:00,232.02999877929688,243.55999755859375,227.25,232.0,5792500,0.0,0.0
2025-11-10 00:00:00-05:00,231.97000122070312,237.02000427246094,229.10000610351562,234.05999755859375,3222600,0.0,0.0
2025-11-11 00:00:00-05:00,234.05999755859375,241.42999267578125,233.1999969482422,240.6999969482422,2072300,0.0,0.0
2025-11-12 00:00:00-05:00,241.0500030517578,242.60000610351562,238.2899932861328,240.33999633789062,1317400,0.0,0.0
2025-11-13 00:00:00-05:00,239.52000427246094,242.08999633789062,237.27000427246094,237.5500030517578,1358200,0.0,0.0
2025-11-14 00:00:00-05:00,235.9499969482422,238.27000427246094,234.00999450683594,235.02999877929688,1542800,0.0,0.0
2025-11-17 00:00:00-05:00,235.11000061035156,236.47999572753906,232.24000549316406,233.5800018310547,1456900,0.0,0.0
2025-11-18 00:00:00-05:00,233.39999389648438,239.9199981689453,231.5,239.08999633789062,1867400,0.0,0.0
2025-11-19 00:00:00-05:00,238.52000427246094,244.24000549316406,236.6300048828125,240.4600067138672,2097100,0.0,0.0
2025-11-20 00:00:00-05:00,242.41000366210938,243.4499969482422,234.4199981689453,235.3699951171875,1717300,0.0,0.0
2025-11-21 00:00:00-05:00,234.86000061035156,238.3699951171875,234.02000427246094,235.47000122070312,1759800,0.0,0.0
2025-11-24 00:00:00-05:00,234.89999389648438,240.3699951171875,234.88999938964844,239.07000732421875,2272200,0.0,0.0
2025-11-25 00:00:00-05:00,239.6199951171875,242.4199981689453,238.80999755859375,241.83999633789062,1142000,0.0,0.0
2025-11-26 00:00:00-05:00,242.5,245.5399932861328,241.86000061035156,243.6300048828125,1026800,0.0,0.0
2025-11-28 00:00:00-05:00,244.77999877929688,246.49000549316406,243.74000549316406,246.07000732421875,590100,0.0,0.0
2025-12-01 00:00:00-05:00,246.07000732421875,249.85000610351562,242.5,249.33999633789062,1706700,0.0,0.0
2025-12-02 00:00:00-05:00,249.24000549316406,250.0,246.55999755859375,246.8300018310547,1321300,0.0,0.0
2025-12-03 00:00:00-05:00,246.25999450683594,246.5500030517578,242.97999572753906,244.9499969482422,849300,0.0,0.0
2025-12-04 00:00:00-05:00,244.2100067138672,247.89999389648438,242.19000244140625,247.50999450683594,1013900,0.0,0.0
2025-12-05 00:00:00-05:00,247.6999969482422,251.33999633789062,246.83999633789062,247.8800048828125,1362400,0.0,0.0
2025-12-08 00:00:00-05:00,248.52000427246094,248.9499969482422,245.99000549316406,247.27999877929688,1096100,0.0,0.0
2025-12-09 00:00:00-05:00,247.0,249.5,246.22999572753906,248.72999572753906,1356600,0.0,0.0
2025-12-10 00:00:00-05:00,249.2899932861328,250.17999267578125,245.36000061035156,246.02000427246094,1150000,0.0,0.0
2025-12-11 00:00:00-05:00,244.00999450683594,246.74000549316406,242.05999755859375,242.41000366210938,1478400,0.0,0.0
2025-12-12 00:00:00-05:00,242.16000366210938,243.3000030517578,240.5,241.47000122070312,1529900,0.0,0.0
2025-12-15 00:00:00-05:00,244.27999877929688,246.83999633789062,242.64999389648438,244.55999755859375,1888600,0.0,0.0
2025-12-16 00:00:00-05:00,244.5,246.91000366210938,243.19000244140625,244.52999877929688,1526900,0.0,0.0
2025-12-17 00:00:00-05:00,244.69000244140625,246.1999969482422,240.27999877929688,240.5500030517578,1563900,0.0,0.0
2025-12-18 00:00:00-05:00,242.97999572753906,246.85000610351562,241.3800048828125,246.64999389648438,1810300,0.0,0.0
2025-12-19 00:00:00-05:00,246.1999969482422,250.3800048828125,244.38999938964844,247.39999389648438,3905400,0.0,0.0
2025-12-22 00:00:00-05:00,247.39999389648438,249.77999877929688,247.05999755859375,248.5800018310547,1084600,0.0,0.0
2025-12-23 00:00:00-05:00,248.5399932861328,249.4600067138672,247.66000366210938,249.22999572753906,648200,0.0,0.0
2025-12-24 00:00:00-05:00,249.22999572753906,251.72000122070312,248.75999450683594,251.60000610351562,485800,0.0,0.0
2025-12-26 00:00:00-05:00,250.74000549316406,256.2900085449219,249.83999633789062,256.0899963378906,920700,0.0,0.0
2025-12-29 00:00:00-05:00,255.0,256.57000732421875,254.16000366210938,255.6999969482422,1076200,0.0,0.0
2025-12-30 00:00:00-05:00,255.41000366210938,260.0400085449219,254.4600067138672,257.9100036621094,1073400,0.0,0.0
2025-12-31 00:00:00-05:00,257.9100036621094,258.3900146484375,255.91000366210938,256.0299987792969,808000,0.0,0.0
2026-01-02 00:00:00-05:00,257.7099914550781,257.7099914550781,250.1999969482422,251.60000610351562,1317900,0.0,0.0
2026-01-05 00:00:00-05:00,252.42999267578125,258.55999755859375,251.35000610351562,257.30999755859375,1108700,0.0,0.0
2026-01-06 00:00:00-05:00,257.2900085449219,257.79998779296875,253.5800018310547,254.35000610351562,922100,0.0,0.0
2026-01-07 00:00:00-05:00,253.66000366210938,257.1499938964844,251.27999877929688,256.6700134277344,1192400,0.0,0.0
2026-01-08 00:00:00-05:00,256.94000244140625,257.9100036621094,250.58999633789062,252.3800048828125,1567800,0.0,0.0
2026-01-09 00:00:00-05:00,252.7100067138672,254.8000030517578,249.33999633789062,250.7100067138672,1013600,0.0,0.0
2026-01-12 00:00:00-05:00,249.0399932861328,251.2100067138672,245.74000549316406,248.9199981689453,1177100,0.0,0.0
2026-01-13 00:00:00-05:00,248.94000244140625,250.49000549316406,244.77000427246094,247.49000549316406,1158600,0.0,0.0
2026-01-14 00:00:00-05:00,246.67999267578125,246.75,241.50999450683594,245.49000549316406,1454700,0.0,0.0
2026-01-15 00:00:00-05:00,245.47999572753906,246.0,242.5500030517578,244.33999633789062,1083900,0.0,0.0
2026-01-16 00:00:00-05:00,244.97000122070312,245.02999877929688,239.0,240.13999938964844,1718300,0.0,0.0
2026-01-20 00:00:00-05:00,239.0,242.9199981689453,237.05999755859375,240.61000061035156,1350400,0.0,0.0
2026-01-21 00:00:00-05:00,240.61000061035156,241.0,236.00999450683594,238.22999572753906,1267600,0.0,0.0
2026-01-22 00:00:00-05:00,239.55999755859375,241.5500030517578,233.85000610351562,241.10000610351562,1625500,0.0,0.0
2026-01-23 00:00:00-05:00,241.13999938964844,245.82000732421875,240.94000244140625,245.72999572753906,1174900,0.0,0.0
2026-01-26 00:00:00-05:00,245.57000732421875,247.1999969482422,244.05999755859375,245.6300048828125,1204700,0.0,0.0
2026-01-27 00:00:00-05:00,246.0500030517578,248.5399932861328,242.72999572753906,245.52000427246094,1173800,0.0,0.0
2026-01-28 00:00:00-05:00,245.99000549316406,248.5500030517578,242.3300018310547,243.17999267578125,1554600,0.0,0.0
2026-01-29 00:00:00-05:00,241.0399932861328,243.7100067138672,236.1300048828125,239.27000427246094,1907100,0.0,0.0
2026-01-30 00:00:00-05:00,237.6699981689453,238.14999389648438,211.1300048828125,220.3000030517578,9097800,0.0,0.0
2026-02-02 00:00:00-05:00,225.50999450683594,229.0800018310547,220.35000610351562,221.80999755859375,4345800,0.0,0.0
2026-02-03 00:00:00-05:00,220.97999572753906,221.16000366210938,206.61000061035156,212.1699981689453,5266500,0.0,0.0
2026-02-04 00:00:00-05:00,207.7100067138672,209.0500030517578,197.4499969482422,200.75999450683594,5743300,0.0,0.0
2026-02-05 00:00:00-05:00,201.77999877929688,203.77999877929688,192.1999969482422,193.24000549316406,3995400,0.0,0.0
2026-02-06 00:00:00-05:00,197.4199981689453,198.07000732421875,189.4499969482422,195.58999633789062,3100300,0.0,0.0
2026-02-09 00:00:00-05:00,197.5,205.66000366210938,196.3300018310547,205.02999877929688,4129000,0.0,0.0
2026-02-10 00:00:00-05:00,212.49000549316406,213.52999877929688,208.72999572753906,210.7100067138672,4145200,0.0,0.0
2026-02-11 00:00:00-05:00,208.0,210.24000549316406,199.36000061035156,203.88999938964844,4207300,0.0,0.0
2026-02-12 00:00:00-05:00,203.39999389648438,204.1999969482422,189.2899932861328,190.36000061035156,5020800,0.0,0.0
2026-02-13 00:00:00-05:00,191.89999389648438,194.67999267578125,188.64999389648438,193.6699981689453,2575400,0.0,0.0
2026-02-17 00:00:00-05:00,193.64999389648438,196.8300018310547,191.8800048828125,193.8699951171875,2160800,0.0,0.0
2026-02-18 00:00:00-05:00,194.72999572753906,200.08999633789062,193.88999938964844,199.1300048828125,1931000,0.0,0.0
2026-02-19 00:00:00-05:00,199.02999877929688,204.60000610351562,198.75,201.3699951171875,2139600,0.0,0.0
2026-02-20 00:00:00-05:00,199.1199951171875,202.94000244140625,197.1999969482422,199.72000122070312,1872600,0.0,0.0
2026-02-23 00:00:00-05:00,199.1699981689453,199.3300018310547,194.13999938964844,195.58999633789062,1962800,0.0,0.0
2026-02-24 00:00:00-05:00,194.77000427246094,204.50999450683594,192.6300048828125,204.19000244140625,1982500,0.0,0.0
2026-02-25 00:00:00-05:00,204.85000610351562,207.97999572753906,202.83999633789062,207.30999755859375,2416600,0.0,0.0
2026-02-26 00:00:00-05:00,207.75999450683594,214.14999389648438,207.75,213.2899932861328,2231300,0.0,0.0
2026-02-27 00:00:00-05:00,210.30999755859375,213.67999267578125,209.3699951171875,211.47999572753906,2234800,0.0,0.0
2026-03-02 00:00:00-05:00,209.0,215.9600067138672,208.77999877929688,213.8800048828125,1966800,0.0,0.0
2026-03-03 00:00:00-05:00,209.77999877929688,221.0800018310547,208.50999450683594,217.0500030517578,2367200,0.0,0.0
2026-03-04 00:00:00-05:00,217.9199981689453,219.4499969482422,211.32000732421875,215.77000427246094,2471000,0.0,0.0
2026-03-05 00:00:00-05:00,213.08999633789062,216.1699981689453,210.82000732421875,212.52999877929688,2112200,0.0,0.0
2026-03-06 00:00:00-05:00,210.82000732421875,212.4600067138672,208.69000244140625,211.5,1587400,0.0,0.0
2026-03-09 00:00:00-04:00,208.69000244140625,214.83999633789062,208.00999450683594,214.6300048828125,1876300,0.0,0.0
2026-03-10 00:00:00-04:00,214.77000427246094,216.0,207.8000030517578,209.0800018310547,1877800,0.0,0.0
2026-03-11 00:00:00-04:00,209.1300048828125,211.63999938964844,207.5,211.08999633789062,1868800,0.0,0.0
2026-03-12 00:00:00-04:00,210.67999267578125,212.80999755859375,208.1699981689453,209.1999969482422,1351900,0.0,0.0
2026-03-13 00:00:00-04:00,209.3300018310547,210.35000610351562,203.89999389648438,208.5800018310547,1633800,0.0,0.0
2026-03-16 00:00:00-04:00,209.4600067138672,212.02000427246094,207.4499969482422,207.69000244140625,2129900,0.0,0.0
2026-03-17 00:00:00-04:00,209.05999755859375,213.0,206.44000244140625,206.72000122070312,1587400,0.0,0.0
2026-03-18 00:00:00-04:00,204.8000030517578,208.89999389648438,203.6199951171875,204.22000122070312,1497500,0.0,0.0
2026-03-19 00:00:00-04:00,203.39999389648438,206.3800048828125,199.5500030517578,201.75,1626000,0.0,0.0
2026-03-20 00:00:00-04:00,200.7100067138672,202.38999938964844,198.02000427246094,200.6300048828125,3698600,0.0,0.0
2026-03-23 00:00:00-04:00,201.33999633789062,203.44000244140625,199.19000244140625,200.83999633789062,1875900,0.0,0.0
2026-03-24 00:00:00-04:00,199.57000732421875,199.9199981689453,191.0,191.3699951171875,2465200,0.0,0.0
2026-03-25 00:00:00-04:00,194.05999755859375,195.88999938964844,188.22999572753906,193.0500030517578,1931200,0.0,0.0
2026-03-26 00:00:00-04:00,190.5,197.1699981689453,190.35000610351562,194.72000122070312,1677400,0.0,0.0
2026-03-27 00:00:00-04:00,193.0,194.0,187.6300048828125,189.69000244140625,1867400,0.0,0.0
2026-03-30 00:00:00-04:00,192.7899932861328,195.6199951171875,191.22999572753906,193.0800018310547,2086700,0.0,0.0
2026-03-31 00:00:00-04:00,194.24000549316406,198.50999450683594,193.3800048828125,197.5,2085100,0.0,0.0
2026-04-01 00:00:00-04:00,198.0,199.47999572753906,196.5500030517578,198.1999969482422,1348600,0.0,0.0
2026-04-02 00:00:00-04:00,195.11000061035156,202.1300048828125,193.89999389648438,199.8699951171875,1473500,0.0,0.0
2026-04-06 00:00:00-04:00,199.8000030517578,199.9199981689453,193.7899932861328,196.69000244140625,1405700,0.0,0.0
2026-04-07 00:00:00-04:00,195.83999633789062,198.6300048828125,193.94000244140625,198.3300018310547,1247500,0.0,0.0
2026-04-08 00:00:00-04:00,202.82000732421875,205.11000061035156,201.1300048828125,202.1300048828125,1646600,0.0,0.0
2026-04-09 00:00:00-04:00,201.00999450683594,201.2100067138672,197.58999633789062,198.0500030517578,1493800,0.0,0.0
2026-04-10 00:00:00-04:00,197.39999389648438,199.2100067138672,194.50999450683594,197.07000732421875,1532900,0.0,0.0
2026-04-13 00:00:00-04:00,197.47999572753906,202.19000244140625,196.00999450683594,201.36000061035156,2078800,0.0,0.0
2026-04-14 00:00:00-04:00,202.52000427246094,207.83999633789062,202.25999450683594,205.10000610351562,1731000,0.0,0.0
2026-04-15 00:00:00-04:00,207.66000366210938,215.3699951171875,206.5800018310547,214.14999389648438,1951700,0.0,0.0
2026-04-16 00:00:00-04:00,216.72999572753906,217.0500030517578,212.75,213.92999267578125,1384000,0.0,0.0
2026-04-17 00:00:00-04:00,217.9199981689453,218.6999969482422,211.72000122070312,212.0399932861328,1792400,0.0,0.0
2026-04-20 00:00:00-04:00,212.13999938964844,216.9499969482422,210.77999877929688,216.85000610351562,1384300,0.0,0.0
2026-04-21 00:00:00-04:00,218.0,219.8699951171875,215.72999572753906,217.64999389648438,1165800,0.0,0.0
2026-04-22 00:00:00-04:00,219.08999633789062,221.22000122070312,216.67999267578125,218.19000244140625,1246500,0.0,0.0
2026-04-23 00:00:00-04:00,215.00999450683594,215.00999450683594,206.4499969482422,209.89999389648438,1587900,0.0,0.0
2026-04-24 00:00:00-04:00,210.99000549316406,211.0,207.8000030517578,210.75,1101500,0.0,0.0
2026-04-27 00:00:00-04:00,209.22999572753906,216.35000610351562,208.75,213.77000427246094,1532900,0.0,0.0
2026-04-28 00:00:00-04:00,213.0500030517578,215.7899932861328,211.25999450683594,213.00999450683594,929000,0.0,0.0
2026-04-29 00:00:00-04:00,212.58999633789062,215.9199981689453,209.50999450683594,215.33999633789062,1028000,0.0,0.0
2026-04-30 00:00:00-04:00,213.47999572753906,215.5,211.3300018310547,213.75999450683594,1430800,0.0,0.0
2026-05-01 00:00:00-04:00,215.4600067138672,217.36000061035156,211.5800018310547,216.02999877929688,1042200,0.0,0.0
2026-05-04 00:00:00-04:00,219.35000610351562,227.02000427246094,218.2100067138672,225.17999267578125,2046300,0.0,0.0
2026-05-05 00:00:00-04:00,226.0,226.44000244140625,221.94000244140625,223.11000061035156,1310300,0.0,0.0
2026-05-06 00:00:00-04:00,221.0,225.13999938964844,218.6999969482422,222.0,1850700,0.0,0.0
2026-05-07 00:00:00-04:00,225.05999755859375,227.02000427246094,222.16000366210938,223.5,1901200,0.0,0.0
2026-05-08 00:00:00-04:00,222.63999938964844,222.97999572753906,219.7100067138672,220.4499969482422,1756100,0.0,0.0
2026-05-11 00:00:00-04:00,221.41000366210938,224.92999267578125,219.0399932861328,221.47000122070312,2061000,0.0,0.0
2026-05-12 00:00:00-04:00,224.36000061035156,228.7899932861328,221.6999969482422,225.99000549316406,1785600,0.0,0.0
2026-05-13 00:00:00-04:00,224.92999267578125,228.9499969482422,221.72999572753906,226.99000549316406,1660500,0.0,0.0
2026-05-14 00:00:00-04:00,239.5,246.25,236.5,242.41000366210938,3667000,0.0,0.0
2026-05-15 00:00:00-04:00,243.77000427246094,246.24000549316406,240.2899932861328,242.44000244140625,1959500,0.0,0.0
2026-05-18 00:00:00-04:00,233.35000610351562,244.1300048828125,231.9600067138672,242.16000366210938,2339700,0.0,0.0
2026-05-19 00:00:00-04:00,240.39999389648438,242.16000366210938,235.89999389648438,238.13999938964844,1784800,0.0,0.0
2026-05-20 00:00:00-04:00,236.10000610351562,237.32000732421875,233.1300048828125,236.6199951171875,1859200,0.0,0.0
2026-05-21 00:00:00-04:00,236.3000030517578,241.91000366210938,236.10000610351562,238.0800018310547,4202700,0.0,0.0
2026-05-22 00:00:00-04:00,243.75,247.0,220.55999755859375,227.5500030517578,7045300,0.0,0.0
2026-05-26 00:00:00-04:00,225.1300048828125,230.63999938964844,220.49000549316406,220.6699981689453,3239500,0.0,0.0
2026-05-27 00:00:00-04:00,217.97000122070312,224.11000061035156,216.39999389648438,218.4600067138672,2976800,0.0,0.0
2026-05-28 00:00:00-04:00,219.6699981689453,221.47999572753906,216.30999755859375,217.8699951171875,2730600,0.0,0.0
2026-05-29 00:00:00-04:00,218.25999450683594,227.77999877929688,217.85000610351562,224.16000366210938,6487100,0.0,0.0
2026-06-01 00:00:00-04:00,227.99000549316406,231.02000427246094,223.8800048828125,226.97999572753906,2625800,0.0,0.0
2026-06-02 00:00:00-04:00,222.25999450683594,224.0,217.36000061035156,222.3800048828125,2682900,0.0,0.0
2026-06-03 00:00:00-04:00,220.0,220.7899932861328,214.2899932861328,215.8000030517578,2188500,0.0,0.0
2026-06-04 00:00:00-04:00,217.00999450683594,220.75,216.35000610351562,216.64999389648438,1942200,0.0,0.0
2026-06-05 00:00:00-04:00,217.3300018310547,220.2899932861328,212.77999877929688,214.38999938964844,1989800,0.0,0.0
2026-06-08 00:00:00-04:00,214.0,214.36000061035156,208.5,212.5500030517578,2481100,0.0,0.0
2026-06-09 00:00:00-04:00,210.69000244140625,213.32000732421875,207.91000366210938,212.0500030517578,1770000,0.0,0.0
2026-06-10 00:00:00-04:00,209.9600067138672,214.1699981689453,208.82000732421875,210.4600067138672,1999800,0.0,0.0
2026-06-11 00:00:00-04:00,207.24000549316406,213.77000427246094,206.0,212.0800018310547,1865400,0.0,0.0
2026-06-12 00:00:00-04:00,211.25999450683594,213.25999450683594,209.0,211.75,1495200,0.0,0.0
2026-06-15 00:00:00-04:00,213.00999450683594,217.3699951171875,211.75,216.22999572753906,1632500,0.0,0.0
2026-06-16 00:00:00-04:00,217.0,230.5,214.02999877929688,229.97000122070312,3489400,0.0,0.0
2026-06-17 00:00:00-04:00,227.8300018310547,234.72000122070312,226.4499969482422,228.02999877929688,2674900,0.0,0.0
2026-06-18 00:00:00-04:00,239.13999938964844,242.14999389648438,233.22999572753906,239.27999877929688,7241500,0.0,0.0
2026-06-22 00:00:00-04:00,244.61000061035156,251.24000549316406,237.1999969482422,239.57000732421875,4373100,0.0,0.0
2026-06-23 00:00:00-04:00,240.47999572753906,247.4199981689453,240.10000610351562,242.63999938964844,3151200,0.0,0.0
2026-06-24 00:00:00-04:00,247.05999755859375,249.2899932861328,234.0,235.77000427246094,4145000,0.0,0.0
2026-06-25 00:00:00-04:00,237.02000427246094,240.83999633789062,230.6699981689453,238.72000122070312,2851200,0.0,0.0
2026-06-26 00:00:00-04:00,240.83999633789062,241.10000610351562,233.39999389648438,238.52999877929688,6491700,0.0,0.0
2026-06-29 00:00:00-04:00,243.24000549316406,250.47000122070312,242.4499969482422,247.14999389648438,3795100,0.0,0.0
2026-06-30 00:00:00-04:00,244.5,252.9499969482422,243.22000122070312,249.97999572753906,3116300,0.0,0.0
2026-07-01 00:00:00-04:00,252.52999877929688,253.1999969482422,248.13999938964844,250.32000732421875,2305200,0.0,0.0
2026-07-02 00:00:00-04:00,250.32000732421875,255.27000427246094,249.13999938964844,254.99000549316406,2033700,0.0,0.0
2026-07-06 00:00:00-04:00,252.99000549316406,258.510009765625,252.63999938964844,258.4100036621094,1898400,0.0,0.0
2026-07-07 00:00:00-04:00,263.0799865722656,265.94000244140625,256.8599853515625,257.7900085449219,2058900,0.0,0.0
2026-07-08 00:00:00-04:00,256.94000244140625,259.989990234375,250.9199981689453,251.3800048828125,1543900,0.0,0.0
